Employee_ID,Subfield,Entry_Year,Exit_Year,Status,Exit_Reason,Min_Package_LPA,Avg_Package_LPA,Max_Package_LPA,Experience_Years,City,Education_Level,Work_Mode
EMP01908,IT Support & Helpdesk,2015,,Working,,3.55,6.3,14.43,9.0,Chennai,,Onsite
EMP00418,DEVOPS,2021,,Active,,4.48,7.35,21.24,4.0,hyderabad,Bachelor's,Hybrid
EMP01881,Business Analysis,2023,2023,Left,CAREER GROWTH,4.37,7.24,18.24,1.0,Mumbai,Bachelor's,Onsite
EMP02073,Cloud Computing,01/15,,active,,5.96,9.23,25.93,9.0,Pune,Bachelor's,Onsite
EMP00330,QA & Testing,2024-01-01,,ACTIVE,,6.86,9.74,20.58,1.0,Chennai,Master's,WFH
EMP01118,devops,2024,,Working,,8.29,13.55,24.67,0.0,Hyderabad,Master's,Onsite
EMP01160,IT_Support_&_Helpdesk,2016,,Y,,1.85,2.5,7.16,8.0,Hyderabad,Bachelor's,Remote
EMP00730,,2017,,,,2.45,,6.33,,,,
EMP01685,UI/UX DESIGN,2018,,active,,12.57,16.91,30.47,6.0,Gurgaon,Bachelor's,Remote
EMP02019,QA & TESTING,2018,,ACTIVE,,5.42,7.78,13.33,7.0,GURGAON,Master's,Remote
EMP01662,  AI/ML Engineering  ,01/19,,Yes,,5.27,9.29,21.03,5.0,gurgaon,Bachelor's,Remote
EMP01220,it support & helpdesk,2021-01-01,,Active,,6.87,9.86,24.78,3.0,Pune,bachelor's,Remote
EMP01423,Software Development,2015,,Active,,4.51,8.15,15.71,9.0,Noida,Master's,Onsite
EMP01491,DevOps,2017,,Working,,4.36,6.36,11.76,8.0,Gurgaon,Master's,Onsite
EMP01503,,2020,2020,,Company Restructuring,2.04,,9.55,,,,
EMP01077,Database Administration,01/21,2021,0,Layoff,1.47,2.5,5.83,3.0,Delhi,Master's,Onsite
EMP02049,Data Science,2019,,Y,,6.04,9.88,26.02,6.0,Delhi,Master's,Hybrid
EMP00714,  QA & Testing  ,01/17,2019,Exited,Higher Studies,10.08,17.26,34.84,7.0,HYDERABAD,Bachelor's,Remote
EMP00207,DEVOPS,2020,,Working,,7.12,10.7,31.05,4.0,  Bangalore  ,Master's,Onsite
EMP01146,database administration,01/15,,Y,,6.67,12.11,28.6,9.0,  Pune  ,Bachelor's,Hybrid
EMP01086,Networking,01/15,,Active,,5.13,7.79,17.86,9.0,MUMBAI,Master's,Hybrid
EMP00048,Cybersecurity,01/23,2023,Left,  Higher Studies  ,13.92,19.39,57.79,1.0,Hyderabad,Bachelor's,Remote
EMP00777,,01/18,,,,6.6,,28.02,,,,
EMP01562,database administration,2018,,Active,,5.75,10.38,22.39,6.0,hyderabad,,Onsite
EMP01051,,2023,,,,3.23,,10.29,,,,
EMP01455,,2017-01-01,,,,6.0,,24.82,,,,
EMP00960,AI/ML Engineering,2023,2023,Left,Health Reasons,6.01,8.14,23.14,1.0,  Delhi  ,Master's,Onsite
EMP00698,Software Development,2021,2024,EXITED,Company Restructuring,2.56,3.58,9.3,3.0,PUNE,MASTER'S,Remote
EMP00607,,2019-01-01,,,,8.91,,25.18,,,,
EMP00903,Cybersecurity,01/16,2024-01-01,Left,  Company Restructuring  ,3.98,5.39,10.76,9.0,PUNE,Master's,Onsite
EMP00262,AI/ML Engineering,2021.0,,ACTIVE,,7.35,13.06,24.27,3.0,Pune,MASTER'S,Remote
EMP02102,business analysis,01/22,,Working,,6.1,9.61,28.33,2.0,chennai,Bachelor's,Hybrid
EMP00032,Cloud Computing,2018.0,2021.0,Left,CAREER SWITCH,7.46,13.19,38.03,6.0,Bangalore,Master's,Onsite
EMP00208,UI/UX Design,2021-01-01,,1,,9.15,13.04,22.6,4.0,Noida,Master's,Remote
EMP01591,UI/UX DESIGN,2023,2023,No,Higher Studies,3.21,5.81,17.39,1.0,  Bangalore  ,Master's,Onsite
EMP00339,CYBERSECURITY,2024,,Active,,7.7,10.3,27.35,0.0,Hyderabad,Master's,Onsite
EMP00136,,2024,,,,1.96,,9.9,,,,
EMP01676,UI/UX Design,01/16,,Active,,5.89,9.67,17.3,8.0,bangalore,PhD,Onsite
EMP01518,UI/UX Design,2017.0,2018-01-01,Left,RELOCATION,1.73,2.5,4.44,7.0,DELHI,MASTER'S,Hybrid
EMP01725,AI/ML Engineering,2015.0,2017,EXITED,Career_Switch,7.14,10.46,24.42,9.0,Bangalore,Bachelor's,Remote
EMP02105,,2023,,,,9.25,,33.37,,,,
EMP00820,UI/UX DESIGN,2020,2024,EXITED,Health Reasons,5.2,8.98,23.89,5.0,pune,Bachelor's,Hybrid
EMP01397,DevOps,2022,,active,,2.7,3.89,7.68,2.0,Bangalore,Bachelor's,Onsite
EMP02080,it support & helpdesk,01/23,,Y,,8.61,12.43,23.11,1.0,Hyderabad,PhD,Hybrid
EMP01566,AI/ML Engineering,01/21,,1,,4.9,8.43,15.36,3.0,mumbai,Diploma,Onsite
EMP00987,AI/ML Engineering,01/21,,Working,,11.33,15.42,34.22,3.0,  Bangalore  ,Master's,Onsite
EMP01956,Data Science,2018,,Active,,6.18,9.71,21.79,6.0,Gurgaon,Diploma,Hybrid
EMP00738,Database Administration,2020.0,,Active,,4.68,7.39,16.34,5.0,bangalore,Master's,Onsite
EMP01031,Software Development,2015,2016,Exited,Layoff,10.16,15.02,32.57,10.0,Mumbai,Bachelor's,Hybrid
EMP01102,,2016,,,,1.68,,6.44,,,,
EMP01667,Data Science,01/21,2024,0,career switch,7.82,13.14,30.92,3.0,Bangalore,Diploma,Hybrid
EMP01430,  Database Administration  ,2022,,Yes,,5.72,9.46,17.54,3.0,Delhi,Bachelor's,Onsite
EMP01364,QA & Testing,2015,2020,0,  Company Restructuring  ,1.8,2.5,5.18,9.0,mumbai,Bachelor's,Remote
EMP01613,IT Support & Helpdesk,2020.0,2024,EXITED,Career Growth,5.81,8.51,18.98,5.0,Delhi,Master's,Remote
EMP00818,Database Administration,01/23,,Active,,8.37,13.57,25.18,1.0,  Gurgaon  ,PhD,onsite
EMP00866,DevOps,2018,,Y,,7.53,12.99,27.58,6.0,Chennai,Bachelor's,Remote
EMP01781,Cloud Computing,01/24,,Active,,6.57,11.78,26.3,0.0,Pune,Master's,Onsite
EMP02138,Networking,2015,,1,,8.12,12.15,29.55,10.0,MUMBAI,Bachelor's,Remote
EMP00395,QA & Testing,2022-01-01,,ACTIVE,,2.63,73.4,9.03,2.0,Noida,Master's,Onsite
EMP01842,Data Science,01/18,,Y,,3.59,5.88,10.74,7.0,Bangalore,Bachelor's,Remote
EMP02048,Software Development,01/18,,Y,,6.33,10.82,21.9,6.0,gurgaon,Bachelor's,Onsite
EMP02059,QA & Testing,01/15,2017,Left,Career Switch,3.32,4.55,9.73,10.0,pune,Bachelor's,Onsite
EMP00190,,2023,,,,10.34,,34.0,,,,
EMP00904,Data_Science,01/17,2018,No,Work-Life Balance,5.87,8.05,19.91,7.0,GURGAON,Master's,Onsite
EMP00309,software development,2022,2022-01-01,Left,Company Restructuring,2.95,5.1,11.72,2.0,  Noida  ,Diploma,Onsite
EMP00416,Database Administration,01/21,,Working,,7.29,1.1,37.49,4.0,chennai,Master's,Remote
EMP01807,UI/UX Design,2016,,Working,,6.38,8.62,14.71,9.0,Delhi,Master's,Onsite
EMP01739,ui/ux design,2016-01-01,,ACTIVE,,5.2,7.79,22.35,8.0,GURGAON,Bachelor's,Onsite
EMP01761,QA & Testing,2022,,Working,,8.94,15.31,32.1,2.0,Hyderabad,Bachelor's,Onsite
EMP00451,BUSINESS ANALYSIS,2022,,Working,,5.51,7.7,13.1,2.0,Mumbai,Bachelor's,onsite
EMP00261,cybersecurity,2022-01-01,2023,No,higher studies,8.33,15.08,36.18,2.0,CHENNAI,Bachelor's,Hybrid
EMP00021,AI/ML Engineering,2021,,ACTIVE,,9.32,16.4,35.68,3.0,Noida,Bachelor's,Hybrid
EMP01152,Database Administration,01/24,,ACTIVE,,5.89,10.28,25.11,0.0,Hyderabad,Master's,Remote
EMP01777,it support & helpdesk,2021.0,,Working,,4.26,0.56,17.02,3.0,Bangalore,Bachelor's,Onsite
EMP01490,software development,2018,2020-01-01,Resigned,  Relocation  ,9.03,15.42,31.31,6.0,  Delhi  ,Master's,Hybrid
EMP01353,Data Science,2024,2024-01-01,exited,Work-Life Balance,5.31,9.62,26.93,0.0,mumbai,PhD,Onsite
EMP01740,SOFTWARE DEVELOPMENT,2020,2024,No,COMPANY RESTRUCTURING,5.98,9.8,26.73,4.0,noida,Diploma,Hybrid
EMP00256,Software Development,2022,01/22,EXITED,Career Growth,8.1,14.0,33.43,3.0,Delhi,Bachelor's,Onsite
EMP01536,CYBERSECURITY,2017,,ACTIVE,,7.9,12.91,22.66,7.0,Hyderabad,,Remote
EMP01995,Software Development,2020,,1,,5.08,8.73,26.05,4.0,Bangalore,Bachelor's,Hybrid
EMP00814,Cybersecurity,2020,,1,,8.1,10.86,26.31,4.0,  Mumbai  ,Master's,Onsite
EMP00109,Database Administration,2022,,active,,9.83,16.97,46.44,3.0,Gurgaon,Bachelor's,Hybrid
EMP01159,Networking,2015,,active,,3.8,5.25,13.7,9.0,Delhi,Bachelor's,Onsite
EMP02017,Database Administration,2023,,ACTIVE,,7.82,12.94,38.08,2.0,Bangalore,Bachelor's,Remote
EMP00191,Data_Science,2021,,ACTIVE,,6.12,10.89,26.5,3.0,delhi,Bachelor's,Onsite
EMP01244,Data Science,2020,,active,,5.22,8.57,22.69,4.0,Mumbai,Master's,Hybrid
EMP01087,,2024,2024-01-01,,Higher Salary Elsewhere,5.4,,18.16,,,,
EMP00422,Cloud Computing,2018-01-01,,1,,2.2,3.36,6.28,7.0,Chennai,Master's,Onsite
EMP01101,software development,2016.0,,Yes,,9.24,0.7230000000000001,25.45,8.0,Noida,Bachelor's,onsite
EMP01918,Business Analysis,2015.0,,active,,5.88,10.21,20.65,9.0,BANGALORE,Diploma,REMOTE
EMP01515,DATABASE ADMINISTRATION,2018,2022,Resigned,Relocation,1.75,2.5,5.88,6.0,mumbai,Bachelor's,Hybrid
EMP00568,  Cybersecurity  ,2021,,1,,8.79,12.43,22.41,3.0,Bangalore,,Hybrid
EMP00153,Business Analysis,2023,,Working,,5.81,9.62,26.01,1.0,hyderabad,Bachelor's,Hybrid
EMP01116,Software Development,2018,,1,,2.93,4.53,11.78,6.0,pune,Bachelor's,Onsite
EMP00411,ui/ux design,2023,2024,Left,Higher Studies,8.81,14.37,33.65,1.0,delhi,Diploma,Onsite
EMP02069,Data Science,2016-01-01,,Yes,,7.72,11.1,25.38,8.0,gurgaon,Master's,Hybrid
EMP00348,ai/ml engineering,2019,,Active,,8.61,12.29,32.61,6.0,  Hyderabad  ,Master's,Hybrid
EMP00988,data science,2022-01-01,,ACTIVE,,10.75,0.8220000000000001,47.16,2.0,Delhi,Master's,WFH
EMP00218,Business Analysis,01/23,,ACTIVE,,6.84,10.56,18.2,1.0,PUNE,Master's,onsite
EMP00353,IT_Support_&_Helpdesk,2020-01-01,,Y,,5.34,8.69,22.05,4.0,Pune,Bachelor's,Onsite
EMP01784,Cybersecurity,2017.0,,Working,,8.62,11.69,23.81,8.0,Delhi,Diploma,Onsite
EMP01396,CLOUD COMPUTING,2021,,1,,8.67,12.47,28.46,3.0,NOIDA,Bachelor's,WFH
EMP00364,,2019,,,,7.21,,26.84,,,,
EMP00740,Cybersecurity,2018,2021,0,relocation,6.91,9.5,17.04,6.0,mumbai,Bachelor's,Remote
EMP02034,AI/ML Engineering,2021.0,,Working,,9.1,12.69,25.3,3.0,Gurgaon,Bachelor's,Remote
EMP01027,DevOps,2015-01-01,2018.0,EXITED,higher studies,4.69,6.52,12.75,9.0,Gurgaon,Diploma,Hybrid
EMP01687,QA & TESTING,2022,,Yes,,9.53,16.09,29.58,2.0,Pune,Bachelor's,Remote
EMP02129,networking,2019,,ACTIVE,,6.93,10.26,29.11,5.0,  Pune  ,PhD,Onsite
EMP00503,,2021,,,,8.69,,21.22,,,,
EMP01698,business analysis,2021-01-01,,Y,,8.33,12.13,32.6,4.0,Noida,Master's,REMOTE
EMP00172,,2016,,,,5.92,,20.84,,,,
EMP01823,,2023,2024,,Relocation,6.44,,20.65,,,,
EMP00089,  QA & Testing  ,2024.0,,1,,10.67,16.82,33.59,0.0,MUMBAI,Master's,Remote
EMP01211,Data Science,2024,,Y,,4.65,8.22,23.92,0.0,Noida,Master's,Onsite
EMP00185,SOFTWARE DEVELOPMENT,2018.0,,Working,,6.56,9.37,23.83,6.0,  Mumbai  ,Bachelor's,Remote
EMP00788,ai/ml engineering,2019.0,,Y,,2.97,5.01,13.64,6.0,pune,Diploma,WFH
EMP01129,,2015,,,,6.23,,17.36,,,,
EMP01821,IT Support & Helpdesk,2016,2016-01-01,exited,Relocation,1.86,2.69,4.72,8.0,Hyderabad,Master's,Hybrid
EMP01084,Data Science,01/15,,active,,2.5,4.06,9.82,9.0,  Gurgaon  ,Bachelor's,Remote
EMP00507,Networking,2016-01-01,,active,,2.19,3.1,8.63,8.0,Hyderabad,Master's,Hybrid
EMP02089,AI/ML Engineering,2019,,Yes,,5.15,7.96,14.05,5.0,bangalore,Master's,Onsite
EMP00801,AI/ML Engineering,2015-01-01,,ACTIVE,,4.93,8.39,15.26,9.0,Bangalore,Diploma,Onsite
EMP01424,it support & helpdesk,2015,2019,No,higher studies,11.53,16.04,41.97,9.0,Pune,Bachelor's,Onsite
EMP01866,qa & testing,2017,,Working,,5.38,7.7,21.33,7.0,  Hyderabad  ,Bachelor's,Onsite
EMP00275,Cloud Computing,2016,,1,,6.25,10.72,23.24,8.0,Gurgaon,Master's,Onsite
EMP00954,IT Support & Helpdesk,2016,01/18,exited,relocation,7.49,12.37,27.27,9.0,gurgaon,Master's,Hybrid
EMP00445,AI/ML Engineering,01/16,,ACTIVE,,7.49,10.44,18.1,8.0,hyderabad,Diploma,onsite
EMP02028,  Database Administration  ,2024-01-01,,1,,3.29,5.67,11.88,0.0,  Bangalore  ,Bachelor's,Onsite
EMP02013,Business Analysis,2020-01-01,01/22,EXITED,Relocation,2.28,3.6,6.36,5.0,Gurgaon,Bachelor's,Hybrid
EMP01750,CYBERSECURITY,01/18,,active,,1.78,2.5,7.2,7.0,  Chennai  ,Master's,Remote
EMP01507,DATA SCIENCE,01/15,,Working,,3.84,5.3,14.88,10.0,Noida,Master's,Onsite
EMP01588,Cloud Computing,2021,2024,Resigned,  Higher Salary Elsewhere  ,6.22,9.54,27.73,3.0,GURGAON,Master's,Onsite
EMP02181,,2018,,,,9.58,,29.47,,,,
EMP02172,SOFTWARE DEVELOPMENT,2017,,active,,9.49,14.47,35.93,8.0,noida,Bachelor's,Onsite
EMP01572,  AI/ML Engineering  ,2022-01-01,,Working,,9.62,16.78,37.61,3.0,chennai,Bachelor's,WFH
EMP01029,cybersecurity,2022,2024,No,Career Growth,7.28,11.99,23.32,3.0,Pune,Bachelor's,onsite
EMP01602,IT Support & Helpdesk,2019.0,,ACTIVE,,7.51,10.62,19.04,6.0,  Hyderabad  ,Master's,Hybrid
EMP00668,software development,2024,,Working,,6.73,11.16,21.34,0.0,Delhi,bachelor's,Onsite
EMP01261,QA & Testing,2020,2020,Resigned,HIGHER STUDIES,8.68,12.67,35.97,4.0,mumbai,,Onsite
EMP00626,IT SUPPORT & HELPDESK,2022,,Yes,,9.56,12.78,37.18,2.0,Noida,Master's,Onsite
EMP01219,Software Development,2017,2023,Exited,  Higher Studies  ,3.25,4.74,8.07,7.0,chennai,Master's,Remote
EMP01795,QA & TESTING,2018-01-01,,ACTIVE,,7.06,0.98,33.32,6.0,Chennai,Master's,Onsite
EMP00005,Business Analysis,2016-01-01,01/21,0,Work-Life Balance,3.44,5.14,12.61,8.0,Gurgaon,Master's,Onsite
EMP00179,DevOps,2016.0,,ACTIVE,,1.86,3.0,7.34,8.0,  Bangalore  ,bachelor's,Hybrid
EMP01742,DevOps,01/24,,Active,,8.56,11.49,21.89,0.0,Bangalore,MASTER'S,Hybrid
EMP00062,cybersecurity,01/15,01/22,Exited,WORK-LIFE BALANCE,1.68,2.5,6.32,9.0,Pune,Master's,Hybrid
EMP00679,Data Science,2024.0,,ACTIVE,,5.98,10.87,20.15,0.0,hyderabad,Master's,onsite
EMP00240,UI/UX Design,2021.0,2023-01-01,0,Health Reasons,7.59,10.94,24.22,3.0,  Hyderabad  ,Master's,Onsite
EMP00973,ai/ml engineering,01/24,,active,,6.74,10.46,27.23,0.0,Pune,MASTER'S,Onsite
EMP01314,IT Support & Helpdesk,2021,,1,,8.05,1.18,40.09,4.0,MUMBAI,Master's,Hybrid
EMP01733,Cloud Computing,01/24,,active,,1.79,2.58,6.64,0.0,Gurgaon,Bachelor's,Onsite
EMP00098,data science,01/23,,Yes,,8.28,13.88,26.11,2.0,Mumbai,PhD,Onsite
EMP00522,AI/ML Engineering,01/16,,Active,,9.46,15.01,26.74,8.0,Delhi,Bachelor's,Onsite
EMP00158,QA & Testing,2021,2022,exited,Higher Studies,7.95,12.83,37.65,4.0,delhi,Master's,Onsite
EMP01354,business analysis,2023,2023,Exited,Layoff,6.55,10.5,25.61,2.0,DELHI,Diploma,Hybrid
EMP01099,database administration,2017,,Yes,,10.66,14.49,39.95,7.0,Pune,Diploma,Onsite
EMP01509,AI/ML Engineering,01/15,,Y,,7.66,13.37,39.62,10.0,gurgaon,Master's,Hybrid
EMP02146,DEVOPS,2017,01/23,EXITED,LAYOFF,6.26,10.9,29.56,7.0,Delhi,Bachelor's,Onsite
EMP00717,Database Administration,2018,,Working,,4.46,7.0,17.23,6.0,MUMBAI,Bachelor's,Onsite
EMP01777,it support & helpdesk,2021.0,,Working,,4.26,0.56,17.02,3.0,Bangalore,Bachelor's,Onsite
EMP00459,  AI/ML Engineering  ,2019,,Working,,5.92,7.96,19.63,5.0,Pune,MASTER'S,Onsite
EMP01425,DevOps,2017,2018,Left,relocation,4.03,6.28,13.25,8.0,Bangalore,Master's,Hybrid
EMP00651,DevOps,2016,,Active,,5.74,8.21,23.27,9.0,Mumbai,PhD,Hybrid
EMP01924,it support & helpdesk,2015,,Active,,4.9,7.05,16.0,9.0,Bangalore,Diploma,REMOTE
EMP00982,Software Development,2019-01-01,2020,Resigned,Career Switch,5.53,8.6,21.16,5.0,GURGAON,Master's,Hybrid
EMP00281,Software Development,01/22,,1,,5.44,7.75,22.81,2.0,Pune,,Onsite
EMP00248,Business Analysis,2024,,ACTIVE,,5.62,8.35,15.41,0.0,delhi,Master's,Onsite
EMP01603,,2020,,,,6.12,,28.77,,,,
EMP02055,Data Science,01/18,,1,,5.17,8.26,23.05,6.0,Noida,Master's,Hybrid
EMP00458,Cybersecurity,2018-01-01,,1,,1.68,2.5,6.21,6.0,Noida,Master's,Onsite
EMP00832,data science,2016.0,,active,,4.99,8.73,26.06,8.0,Delhi,PhD,Onsite
EMP01448,QA & TESTING,2017-01-01,,Active,,6.42,9.27,20.06,7.0,hyderabad,Bachelor's,Hybrid
EMP00433,ai/ml engineering,2019,2019,Exited,Career Switch,5.38,8.76,16.19,5.0,Chennai,Bachelor's,Hybrid
EMP01471,Software Development,2015,,Y,,7.69,12.14,24.3,9.0,Hyderabad,Diploma,Hybrid
EMP01609,networking,2019.0,,1,,6.63,11.65,23.33,5.0,Chennai,Diploma,Remote
EMP01433,Business Analysis,2016.0,,Yes,,1.63,2.5,5.01,9.0,DELHI,Diploma,Work From Home
EMP02126,DevOps,2017.0,2020,Resigned,CAREER SWITCH,9.58,14.46,27.88,8.0,Mumbai,Diploma,Hybrid
EMP01883,qa & testing,2020.0,2021,Left,  Health Reasons  ,4.74,8.55,17.96,4.0,Mumbai,Master's,Remote
EMP01036,Networking,2021,,1,,7.91,12.35,29.42,3.0,Hyderabad,Bachelor's,Hybrid
EMP01181,UI/UX Design,2018,,ACTIVE,,6.23,9.02,23.33,6.0,Delhi,Bachelor's,Onsite
EMP00469,Business Analysis,2017,,Working,,5.56,8.98,19.06,7.0,Hyderabad,Bachelor's,REMOTE
EMP01642,QA & Testing,2022,,ACTIVE,,8.89,13.91,37.37,2.0,CHENNAI,Master's,Remote
EMP00244,Software Development,2021,2022,N,HEALTH REASONS,6.84,9.88,26.71,3.0,Pune,Bachelor's,Remote
EMP01094,  Cloud Computing  ,2015,,Y,,7.01,11.57,25.58,10.0,delhi,bachelor's,Remote
EMP01704,DevOps,01/21,,1,,1.63,2.5,6.96,3.0,CHENNAI,bachelor's,Onsite
EMP00745,DevOps,2016-01-01,,active,,1.78,2.5,4.7,8.0,Delhi,MASTER'S,Hybrid
EMP01524,  Business Analysis  ,2016,,1,,5.26,9.3,16.13,8.0,mumbai,Bachelor's,Hybrid
EMP00945,  DevOps  ,2016,,Working,,7.78,12.73,37.73,8.0,GURGAON,,REMOTE
EMP00029,Data Science,2017-01-01,,Active,,8.05,12.8,26.75,7.0,Noida,Diploma,Hybrid
EMP01804,networking,2016,2021,0,Relocation,6.16,8.39,20.52,8.0,Noida,Bachelor's,Onsite
EMP00139,  IT Support & Helpdesk  ,01/17,,Working,,1.51,2.5,6.27,8.0,  Hyderabad  ,PhD,Onsite
EMP01672,DevOps,2019,,Yes,,6.67,10.13,17.78,6.0,Pune,MASTER'S,onsite
EMP01228,  UI/UX Design  ,2015,2017,0,higher studies,5.04,8.64,16.95,9.0,  Bangalore  ,Diploma,Onsite
EMP02035,Database Administration,2016,,Y,,5.54,8.9,19.16,8.0,MUMBAI,Master's,Hybrid
EMP02123,BUSINESS ANALYSIS,2018,2023-01-01,Resigned,Retirement,6.3,9.38,25.76,6.0,GURGAON,Bachelor's,Remote
EMP00482,Cloud Computing,2022,,active,,8.11,13.72,26.62,2.0,Bangalore,,Onsite
EMP01912,  Networking  ,2020,01/20,No,Retirement,6.45,9.66,21.68,5.0,Pune,Master's,Remote
EMP01520,AI/ML_Engineering,2017,,Yes,,4.14,6.87,18.57,8.0,Hyderabad,Master's,Remote
EMP01682,business analysis,2018-01-01,,Yes,,5.91,10.44,27.54,6.0,GURGAON,bachelor's,Onsite
EMP00101,,2019-01-01,,,,3.45,,10.15,,,,
EMP00493,Networking,2020,,Working,,7.96,13.58,25.79,5.0,Bangalore,Bachelor's,Onsite
EMP00102,Networking,2016,,ACTIVE,,6.79,9.8,18.29,8.0,  Noida  ,PhD,onsite
EMP00152,Networking,2023,,Working,,2.07,3.23,6.04,2.0,Chennai,Master's,Remote
EMP01649,Business Analysis,2016,,ACTIVE,,3.53,5.39,16.02,8.0,Bangalore,MASTER'S,Remote
EMP00346,UI/UX Design,2018,,ACTIVE,,3.76,6.54,14.13,6.0,Mumbai,Master's,Remote
EMP00186,Networking,2024,,Yes,,2.38,3.28,5.69,0.0,DELHI,Master's,Hybrid
EMP02162,DevOps,2022-01-01,,Active,,4.53,8.21,19.95,2.0,GURGAON,Diploma,Hybrid
EMP02173,Networking,2015,2018.0,Exited,Career Switch,4.05,6.91,14.05,9.0,pune,Bachelor's,onsite
EMP00387,Cybersecurity,2020,2022-01-01,Resigned,CAREER SWITCH,5.68,9.22,22.88,4.0,mumbai,Bachelor's,Onsite
EMP00135,networking,2024,,active,,4.35,6.39,12.53,0.0,Gurgaon,Master's,Onsite
EMP02124,cybersecurity,2024.0,2024,0,HIGHER STUDIES,6.84,9.99,19.8,1.0,Hyderabad,Master's,Onsite
EMP01723,Data_Science,2016-01-01,,ACTIVE,,3.68,0.48,14.94,8.0,Hyderabad,Bachelor's,Hybrid
EMP00412,  UI/UX Design  ,2021-01-01,,Active,,10.48,15.05,28.97,3.0,HYDERABAD,Bachelor's,Onsite
EMP00807,ui/ux design,2017,,ACTIVE,,4.44,6.86,15.71,7.0,Bangalore,Master's,Onsite
EMP00896,Database_Administration,01/17,,Working,,3.68,6.48,12.3,7.0,Bangalore,Bachelor's,Remote
EMP01429,CLOUD COMPUTING,2019,2023,No,Work-Life Balance,7.49,10.84,21.11,6.0,Hyderabad,Bachelor's,Remote
EMP00595,DevOps,2017.0,2019-01-01,exited,  Higher Salary Elsewhere  ,4.01,5.75,11.98,7.0,Chennai,Bachelor's,Hybrid
EMP00161,  Data Science  ,2023,,active,,4.58,6.68,12.7,2.0,PUNE,Bachelor's,Onsite
EMP01661,Networking,2022-01-01,,Y,,7.69,10.82,23.53,2.0,hyderabad,Bachelor's,Hybrid
EMP01589,NETWORKING,2023,,Active,,9.11,14.33,25.09,2.0,bangalore,Bachelor's,Remote
EMP01618,Business_Analysis,01/15,,Yes,,7.48,10.79,23.86,9.0,bangalore,Master's,Hybrid
EMP00853,it support & helpdesk,01/22,2022-01-01,Exited,  Retirement  ,11.45,16.13,40.95,2.0,Mumbai,Bachelor's,Onsite
EMP00442,  Business Analysis  ,2024,2024,No,Layoff,8.96,13.84,33.32,0.0,Hyderabad,,Hybrid
EMP00113,IT SUPPORT & HELPDESK,2015-01-01,,Yes,,8.45,244.4,35.48,10.0,Bangalore,Master's,Remote
EMP01878,IT SUPPORT & HELPDESK,2024,,ACTIVE,,2.71,3.75,7.19,0.0,Hyderabad,Master's,Onsite
EMP01198,Database Administration,2020.0,01/23,EXITED,Career Growth,6.02,175.39999999999998,17.99,4.0,MUMBAI,Master's,Onsite
EMP00655,QA & Testing,2023-01-01,,Yes,,9.85,16.85,46.07,2.0,Pune,Bachelor's,Remote
EMP01225,UI/UX DESIGN,2019,,1,,6.84,10.79,30.76,5.0,mumbai,Bachelor's,Hybrid
EMP01037,QA & Testing,2024.0,2024,No,Work-Life Balance,7.27,12.4,30.6,0.0,CHENNAI,Master's,Hybrid
EMP02170,QA & Testing,2015,,Yes,,8.48,11.7,22.45,10.0,Bangalore,Master's,onsite
EMP00171,Business Analysis,2016,,1,,3.02,5.03,11.75,8.0,Bangalore,bachelor's,Hybrid
EMP00446,QA & Testing,2017-01-01,,ACTIVE,,4.38,7.13,13.36,7.0,Hyderabad,Bachelor's,Hybrid
EMP00897,,2021,,,,10.65,,42.61,,,,
EMP01143,QA & Testing,2024.0,,Working,,8.61,14.53,40.88,0.0,Chennai,Bachelor's,Hybrid
EMP00228,Database Administration,2019,2024,EXITED,career switch,3.98,6.24,17.3,5.0,Bangalore,Bachelor's,Hybrid
EMP01121,it support & helpdesk,2015-01-01,2019,exited,Layoff,7.27,11.6,32.44,9.0,  Hyderabad  ,Bachelor's,WFH
EMP01934,devops,01/16,,Yes,,4.06,7.34,19.19,9.0,Chennai,Bachelor's,Hybrid
EMP01872,BUSINESS ANALYSIS,2024-01-01,,Active,,10.97,17.31,41.93,0.0,bangalore,,Onsite
EMP00691,Business Analysis,2018,2018-01-01,EXITED,higher salary elsewhere,4.08,6.33,16.32,6.0,MUMBAI,Bachelor's,Remote
EMP00226,SOFTWARE DEVELOPMENT,2016,2018,EXITED,Company Restructuring,4.87,8.39,18.02,8.0,  Chennai  ,PhD,Onsite
EMP00727,Data Science,2016,,Active,,4.07,6.66,14.88,8.0,MUMBAI,Bachelor's,Onsite
EMP00920,Software Development,01/22,,active,,5.85,9.42,20.29,2.0,CHENNAI,Bachelor's,Onsite
EMP01545,Cybersecurity,01/23,2024,exited,Company Restructuring,8.84,14.72,35.54,1.0,Mumbai,Bachelor's,Hybrid
EMP00003,data science,2023,,Y,,5.92,10.53,20.72,1.0,Gurgaon,Master's,Remote
EMP01550,  IT Support & Helpdesk  ,2021,2023,0,Health Reasons,9.9,14.35,33.08,4.0,Mumbai,Bachelor's,Onsite
EMP01415,Cybersecurity,2015,,1,,4.36,7.74,19.2,10.0,Delhi,Master's,WFH
EMP01342,Software Development,2021,,Y,,8.8,12.32,21.92,4.0,Hyderabad,Bachelor's,Onsite
EMP00382,data science,01/16,,Y,,5.58,8.1,19.96,9.0,hyderabad,Bachelor's,Remote
EMP00424,AI/ML Engineering,2022,,Yes,,4.42,7.16,15.88,3.0,Gurgaon,Bachelor's,Remote
